time x y z x_d y_d z_d error_x error_y error_z
8.615 0.302746 5.33572e-05 0.640749 0.300391 2.23751e-06 0.640813 0.00235496 5.11197e-05 -6.40467e-05
8.616 0.302744 5.35413e-05 0.640764 0.30039 2.23322e-06 0.64083 0.0023536 5.13081e-05 -6.64841e-05
8.617 0.302745 5.21628e-05 0.64078 0.300389 2.22894e-06 0.640848 0.0023553 4.99338e-05 -6.8004e-05
8.618 0.302742 5.54734e-05 0.640795 0.300389 2.22466e-06 0.640865 0.00235394 5.32487e-05 -7.0802e-05
8.619 0.302742 5.53176e-05 0.640812 0.300388 2.22038e-06 0.640883 0.00235393 5.30973e-05 -7.11176e-05
8.62 0.302739 5.29341e-05 0.640831 0.300387 2.21611e-06 0.640901 0.00235167 5.0718e-05 -6.96261e-05
8.621 0.302738 5.40225e-05 0.640847 0.300386 2.21185e-06 0.640918 0.0023521 5.18106e-05 -7.06318e-05
8.622 0.302737 5.44436e-05 0.640861 0.300386 2.20759e-06 0.640936 0.00235167 5.2236e-05 -7.43551e-05
8.623 0.302736 5.44148e-05 0.640881 0.300385 2.20333e-06 0.640953 0.00235105 5.22115e-05 -7.14981e-05
8.624 0.302734 5.62196e-05 0.640895 0.300384 2.19908e-06 0.64097 0.00234975 5.40205e-05 -7.51439e-05
8.625 0.302732 5.34814e-05 0.640915 0.300383 2.19483e-06 0.640988 0.00234893 5.12865e-05 -7.298e-05
8.626 0.302732 5.56158e-05 0.640929 0.300383 2.19059e-06 0.641005 0.00234955 5.34252e-05 -7.6474e-05
8.627 0.302732 5.35801e-05 0.640947 0.300382 2.18635e-06 0.641023 0.00235068 5.13937e-05 -7.57036e-05
8.628 0.302728 5.67894e-05 0.640962 0.300381 2.18212e-06 0.64104 0.00234702 5.46073e-05 -7.76185e-05
8.629 0.302728 5.22365e-05 0.640978 0.30038 2.17789e-06 0.641057 0.00234795 5.00586e-05 -7.95915e-05
8.63 0.302727 5.60997e-05 0.640995 0.30038 2.17367e-06 0.641075 0.00234786 5.39261e-05 -7.97277e-05
8.631 0.302727 5.37232e-05 0.641012 0.300379 2.16945e-06 0.641092 0.00234769 5.15538e-05 -8.03504e-05
8.632 0.302722 5.12236e-05 0.641028 0.300378 2.16523e-06 0.641109 0.00234395 4.90584e-05 -8.14157e-05
8.633 0.302724 5.39248e-05 0.64104 0.300377 2.16103e-06 0.641127 0.00234673 5.17638e-05 -8.67045e-05
8.634 0.302723 5.30002e-05 0.641058 0.300377 2.15682e-06 0.641144 0.00234641 5.08434e-05 -8.55903e-05
8.635 0.302719 5.77796e-05 0.641076 0.300376 2.15262e-06 0.641161 0.00234288 5.5627e-05 -8.53425e-05
8.636 0.302719 5.5241e-05 0.641088 0.300375 2.14842e-06 0.641178 0.00234391 5.30926e-05 -9.01354e-05
8.637 0.302719 5.40698e-05 0.641105 0.300374 2.14423e-06 0.641196 0.00234445 5.19256e-05 -9.08919e-05
8.638 0.302716 5.47891e-05 0.641121 0.300374 2.14005e-06 0.641213 0.00234239 5.2649e-05 -9.14537e-05
8.641 0.302713 5.16347e-05 0.641169 0.300372 2.12752e-06 0.641264 0.00234175 4.95072e-05 -9.50972e-05
8.642 0.302711 5.41224e-05 0.641184 0.300371 2.12335e-06 0.641281 0.00234009 5.19991e-05 -9.69575e-05
8.643 0.302711 5.45706e-05 0.641201 0.30037 2.11919e-06 0.641298 0.00234078 5.24514e-05 -9.70475e-05
8.644 0.302709 5.41595e-05 0.641217 0.300369 2.11503e-06 0.641316 0.00233981 5.20445e-05 -9.83309e-05
8.645 0.302708 5.37058e-05 0.641232 0.300369 2.11087e-06 0.641333 0.00233984 5.1595e-05 -0.000100161
8.646 0.302706 5.3356e-05 0.641252 0.300368 2.10672e-06 0.64135 0.00233846 5.12493e-05 -9.75608e-05
8.647 0.302704 5.5335e-05 0.641269 0.300367 2.10258e-06 0.641367 0.00233669 5.32324e-05 -9.80696e-05
8.648 0.302702 5.59926e-05 0.641288 0.300366 2.09844e-06 0.641384 0.00233521 5.38941e-05 -9.5212e-05
8.649 0.3027 5.41276e-05 0.641306 0.300366 2.09431e-06 0.641401 0.00233451 5.20333e-05 -9.51006e-05
8.65 0.3027 5.27737e-05 0.641318 0.300365 2.09017e-06 0.641418 0.00233449 5.06835e-05 -9.9701e-05
8.651 0.302698 5.33243e-05 0.641337 0.300364 2.08605e-06 0.641435 0.00233371 5.12382e-05 -9.76521e-05
8.652 0.302697 5.19497e-05 0.641354 0.300364 2.08193e-06 0.641451 0.00233358 4.98677e-05 -9.71541e-05
8.653 0.302694 5.57147e-05 0.641371 0.300363 2.07781e-06 0.641468 0.00233148 5.36369e-05 -9.70602e-05
8.654 0.302694 5.55363e-05 0.641388 0.300362 2.0737e-06 0.641485 0.00233205 5.34626e-05 -9.72013e-05
8.655 0.302692 5.40792e-05 0.641408 0.300361 2.06959e-06 0.641502 0.00233092 5.20096e-05 -9.38319e-05
8.656 0.30269 5.53041e-05 0.641426 0.300361 2.06549e-06 0.641519 0.00232959 5.32386e-05 -9.29866e-05
8.657 0.302691 5.54364e-05 0.641441 0.30036 2.06139e-06 0.641536 0.00233146 5.33751e-05 -9.46273e-05
8.658 0.302691 5.52161e-05 0.641457 0.300359 2.0573e-06 0.641553 0.00233163 5.31588e-05 -9.54011e-05
8.659 0.302691 5.62338e-05 0.641476 0.300359 2.05321e-06 0.641569 0.0023323 5.41806e-05 -9.38583e-05
8.66 0.302692 5.28872e-05 0.641489 0.300358 2.04913e-06 0.641586 0.00233394 5.08381e-05 -9.70516e-05
8.661 0.302688 5.29075e-05 0.641509 0.300357 2.04505e-06 0.641603 0.00233115 5.08625e-05 -9.37145e-05
8.662 0.302689 5.26501e-05 0.641526 0.300356 2.04097e-06 0.64162 0.00233267 5.06092e-05 -9.37421e-05
8.663 0.302688 5.24048e-05 0.641545 0.300356 2.0369e-06 0.641636 0.00233201 5.03679e-05 -9.12009e-05
8.664 0.302686 5.19578e-05 0.641561 0.300355 2.03284e-06 0.641653 0.00233105 4.9925e-05 -9.19072e-05
8.665 0.302686 5.30901e-05 0.64158 0.300354 2.02878e-06 0.64167 0.00233156 5.10613e-05 -8.92773e-05
8.666 0.302684 5.50292e-05 0.641599 0.300354 2.02472e-06 0.641686 0.00233056 5.30045e-05 -8.6996e-05
8.667 0.302684 5.39759e-05 0.641615 0.300353 2.02067e-06 0.641703 0.00233115 5.19552e-05 -8.78009e-05
8.668 0.302683 5.37799e-05 0.641633 0.300352 2.01662e-06 0.64172 0.00233114 5.17633e-05 -8.61774e-05
8.669 0.302682 5.3261e-05 0.641654 0.300351 2.01258e-06 0.641736 0.0023304 5.12484e-05 -8.26823e-05
8.67 0.30268 5.41747e-05 0.641671 0.300351 2.00854e-06 0.641753 0.00232885 5.21661e-05 -8.14298e-05
8.671 0.302679 5.37667e-05 0.641692 0.30035 2.00451e-06 0.641769 0.00232866 5.17622e-05 -7.7674e-05
8.672 0.302678 5.30984e-05 0.641713 0.300349 2.00048e-06 0.641786 0.002329 5.10979e-05 -7.28389e-05
8.673 0.302676 5.43845e-05 0.641734 0.300349 1.99646e-06 0.641802 0.0023277 5.23881e-05 -6.79913e-05
8.674 0.302678 5.61482e-05 0.641748 0.300348 1.99244e-06 0.641819 0.00232992 5.41557e-05 -7.13517e-05
8.675 0.302678 5.40923e-05 0.641764 0.300347 1.98843e-06 0.641835 0.00233044 5.21039e-05 -7.09057e-05
8.676 0.302676 5.176e-05 0.641787 0.300347 1.98442e-06 0.641852 0.00232966 4.97756e-05 -6.44178e-05
8.677 0.302676 5.28025e-05 0.641805 0.300346 1.98041e-06 0.641868 0.00233023 5.08221e-05 -6.35314e-05
8.678 0.302674 5.28885e-05 0.641824 0.300345 1.97641e-06 0.641885 0.0023292 5.09121e-05 -6.05832e-05
8.679 0.302674 5.1642e-05 0.641844 0.300344 1.97242e-06 0.641901 0.00232954 4.96695e-05 -5.6761e-05
8.68 0.302674 5.37932e-05 0.641861 0.300344 1.96842e-06 0.641918 0.00233053 5.18248e-05 -5.68314e-05
8.681 0.302675 5.19453e-05 0.641878 0.300343 1.96444e-06 0.641934 0.00233185 4.99808e-05 -5.54115e-05
8.682 0.302674 5.38322e-05 0.641901 0.300342 1.96046e-06 0.64195 0.00233209 5.18718e-05 -4.97274e-05
8.683 0.302676 5.25369e-05 0.641916 0.300342 1.95648e-06 0.641967 0.00233413 5.05805e-05 -5.06684e-05
8.684 0.302675 5.15475e-05 0.641933 0.300341 1.95251e-06 0.641983 0.00233414 4.9595e-05 -4.98381e-05
8.685 0.302678 5.60579e-05 0.641948 0.30034 1.94854e-06 0.641999 0.00233764 5.41093e-05 -5.13085e-05
8.686 0.302677 5.40918e-05 0.641965 0.30034 1.94458e-06 0.642015 0.00233734 5.21472e-05 -4.99959e-05
8.687 0.302678 5.5986e-05 0.641984 0.300339 1.94062e-06 0.642032 0.00233863 5.40454e-05 -4.73999e-05
8.688 0.302678 5.38101e-05 0.642002 0.300338 1.93666e-06 0.642048 0.00233999 5.18734e-05 -4.61982e-05
8.689 0.302678 5.534e-05 0.642022 0.300338 1.93271e-06 0.642064 0.00234038 5.34072e-05 -4.22519e-05
8.69 0.302678 5.73856e-05 0.642039 0.300337 1.92877e-06 0.64208 0.00234111 5.54568e-05 -4.17431e-05
8.691 0.302677 5.40093e-05 0.642056 0.300336 1.92483e-06 0.642097 0.00234116 5.20845e-05 -4.01726e-05
8.692 0.302677 5.64714e-05 0.642079 0.300335 1.92089e-06 0.642113 0.00234109 5.45505e-05 -3.32496e-05
8.693 0.302675 5.36151e-05 0.642098 0.300335 1.91696e-06 0.642129 0.00234044 5.16981e-05 -3.12548e-05
8.694 0.302675 5.23774e-05 0.642115 0.300334 1.91304e-06 0.642145 0.00234079 5.04643e-05 -3.01069e-05
8.695 0.302672 5.40075e-05 0.642136 0.300333 1.90912e-06 0.642161 0.00233845 5.20984e-05 -2.52007e-05
8.696 0.302671 5.64438e-05 0.642156 0.300333 1.9052e-06 0.642177 0.00233858 5.45386e-05 -2.12298e-05
8.697 0.30267 5.42462e-05 0.642175 0.300332 1.90129e-06 0.642193 0.00233834 5.23449e-05 -1.8636e-05
8.698 0.302669 5.26573e-05 0.642195 0.300331 1.89738e-06 0.642209 0.00233779 5.07599e-05 -1.45841e-05
8.699 0.302667 5.43916e-05 0.642219 0.300331 1.89348e-06 0.642225 0.00233627 5.24981e-05 -6.74506e-06
8.7 0.302667 5.48971e-05 0.642234 0.30033 1.88958e-06 0.642241 0.002337 5.30075e-05 -7.38556e-06
8.701 0.302665 5.69363e-05 0.642254 0.300329 1.88568e-06 0.642257 0.00233595 5.50506e-05 -3.41681e-06
8.702 0.302664 5.54102e-05 0.642271 0.300329 1.8818e-06 0.642273 0.00233555 5.35284e-05 -1.95869e-06
8.703 0.302665 5.43423e-05 0.64229 0.300328 1.87791e-06 0.642289 0.00233681 5.24644e-05 8.17184e-07
8.704 0.302663 5.31377e-05 0.642309 0.300327 1.87403e-06 0.642305 0.00233612 5.12637e-05 4.01066e-06
8.705 0.302663 5.30642e-05 0.642326 0.300327 1.87016e-06 0.642321 0.00233662 5.11941e-05 4.79146e-06
8.706 0.302662 5.53683e-05 0.642345 0.300326 1.86629e-06 0.642337 0.00233613 5.3502e-05 8.14964e-06
8.707 0.302662 5.19981e-05 0.64236 0.300325 1.86242e-06 0.642353 0.00233671 5.01357e-05 7.65001e-06
8.708 0.302664 5.17937e-05 0.642375 0.300325 1.85856e-06 0.642369 0.00233894 4.99351e-05 6.07754e-06
8.709 0.302663 5.34175e-05 0.642393 0.300324 1.8547e-06 0.642384 0.00233958 5.15628e-05 8.57431e-06
8.71 0.302662 5.47881e-05 0.642409 0.300323 1.85085e-06 0.6424 0.00233921 5.29373e-05 9.1825e-06
8.711 0.302662 5.44074e-05 0.642428 0.300323 1.847e-06 0.642416 0.00233911 5.25604e-05 1.21754e-05
8.712 0.302661 5.53798e-05 0.642444 0.300322 1.84316e-06 0.642432 0.00233877 5.35367e-05 1.2459e-05
8.713 0.302661 5.46074e-05 0.642462 0.300321 1.83932e-06 0.642448 0.0023402 5.2768e-05 1.39388e-05
8.714 0.302659 5.3246e-05 0.642482 0.300321 1.83549e-06 0.642463 0.00233829 5.14105e-05 1.89097e-05
8.715 0.302658 5.40926e-05 0.642499 0.30032 1.83166e-06 0.642479 0.00233781 5.22609e-05 1.99354e-05
8.716 0.302657 5.40753e-05 0.642515 0.300319 1.82783e-06 0.642495 0.00233744 5.22475e-05 2.02359e-05
8.717 0.302654 5.44931e-05 0.642533 0.300319 1.82401e-06 0.64251 0.00233583 5.26691e-05 2.30093e-05
8.718 0.302655 5.54862e-05 0.642551 0.300318 1.8202e-06 0.642526 0.00233691 5.3666e-05 2.53015e-05
8.719 0.302652 5.45198e-05 0.642569 0.300317 1.81639e-06 0.642542 0.00233495 5.27034e-05 2.7324e-05
8.72 0.302652 5.2657e-05 0.642583 0.300317 1.81258e-06 0.642557 0.0023355 5.08445e-05 2.57096e-05
8.721 0.30265 5.25088e-05 0.642605 0.300316 1.80878e-06 0.642573 0.00233445 5.07e-05 3.15427e-05
8.722 0.302651 5.2442e-05 0.642624 0.300315 1.80498e-06 0.642589 0.0023353 5.0637e-05 3.57578e-05
8.723 0.302647 5.58652e-05 0.642645 0.300315 1.80119e-06 0.642604 0.00233217 5.4064e-05 4.08643e-05
8.724 0.302647 5.41508e-05 0.642661 0.300314 1.7974e-06 0.64262 0.00233312 5.23534e-05 4.16277e-05
8.725 0.302647 5.37976e-05 0.642676 0.300313 1.79362e-06 0.642635 0.00233406 5.2004e-05 4.0282e-05
8.726 0.302646 5.2813e-05 0.642695 0.300313 1.78984e-06 0.642651 0.00233352 5.10232e-05 4.46037e-05
8.727 0.302645 5.46456e-05 0.642712 0.300312 1.78607e-06 0.642666 0.00233295 5.28596e-05 4.57031e-05
8.728 0.302644 5.43424e-05 0.642731 0.300311 1.7823e-06 0.642682 0.00233236 5.25601e-05 4.95848e-05
8.729 0.302644 5.31155e-05 0.642747 0.300311 1.77854e-06 0.642697 0.00233348 5.1337e-05 4.92835e-05
8.73 0.302644 5.38972e-05 0.642764 0.30031 1.77478e-06 0.642713 0.00233446 5.21224e-05 5.17914e-05
8.731 0.302642 5.29024e-05 0.64278 0.300309 1.77102e-06 0.642728 0.00233278 5.11314e-05 5.2235e-05
8.732 0.302642 5.44453e-05 0.6428 0.300309 1.76727e-06 0.642743 0.00233329 5.26781e-05 5.66296e-05
8.733 0.302642 5.28347e-05 0.642813 0.300308 1.76352e-06 0.642759 0.00233446 5.10712e-05 5.37827e-05
8.734 0.302641 5.06903e-05 0.642832 0.300307 1.75978e-06 0.642774 0.0023336 4.89305e-05 5.75716e-05
8.735 0.302639 5.31395e-05 0.642848 0.300307 1.75605e-06 0.64279 0.00233251 5.13835e-05 5.88407e-05
8.736 0.302638 5.39783e-05 0.642869 0.300306 1.75231e-06 0.642805 0.00233167 5.2226e-05 6.45828e-05
8.737 0.302639 5.25879e-05 0.642885 0.300305 1.74859e-06 0.64282 0.00233334 5.08393e-05 6.5076e-05
8.738 0.302637 5.3235e-05 0.642899 0.300305 1.74486e-06 0.642835 0.00233199 5.14901e-05 6.36585e-05
8.739 0.302635 5.08788e-05 0.642919 0.300304 1.74115e-06 0.642851 0.00233135 4.91377e-05 6.82197e-05
8.74 0.302635 5.18276e-05 0.642934 0.300303 1.73743e-06 0.642866 0.00233183 5.00901e-05 6.83082e-05
8.741 0.302632 5.38316e-05 0.642956 0.300303 1.73372e-06 0.642881 0.00232936 5.20979e-05 7.48492e-05
8.742 0.302633 5.40678e-05 0.64297 0.300302 1.73002e-06 0.642896 0.00233128 5.23377e-05 7.31496e-05
8.743 0.302631 5.38314e-05 0.642991 0.300301 1.72632e-06 0.642912 0.00232966 5.2105e-05 7.89241e-05
8.744 0.302632 5.49403e-05 0.643005 0.300301 1.72262e-06 0.642927 0.00233071 5.32177e-05 7.85617e-05
8.745 0.302629 5.49873e-05 0.643024 0.3003 1.71893e-06 0.642942 0.00232867 5.32684e-05 8.23463e-05
8.746 0.302628 5.43084e-05 0.643044 0.3003 1.71525e-06 0.642957 0.0023289 5.25932e-05 8.71232e-05
8.747 0.302627 5.44434e-05 0.643066 0.300299 1.71156e-06 0.642972 0.0023278 5.27318e-05 9.4113e-05
8.748 0.302625 5.24024e-05 0.643084 0.300298 1.70789e-06 0.642987 0.00232636 5.06945e-05 9.70016e-05
8.749 0.302623 5.51047e-05 0.643105 0.300298 1.70421e-06 0.643002 0.00232587 5.34005e-05 0.000102303
8.75 0.302622 5.39488e-05 0.643119 0.300297 1.70055e-06 0.643017 0.00232531 5.22482e-05 0.000101983
8.751 0.302622 5.07242e-05 0.64314 0.300296 1.69688e-06 0.643032 0.00232551 4.90273e-05 0.000107263
8.752 0.302621 5.19919e-05 0.643158 0.300296 1.69322e-06 0.643048 0.0023254 5.02987e-05 0.000110616
8.753 0.302621 5.40671e-05 0.643176 0.300295 1.68957e-06 0.643063 0.00232562 5.23776e-05 0.000113588
8.754 0.30262 5.22567e-05 0.643193 0.300294 1.68592e-06 0.643078 0.00232569 5.05708e-05 0.000115979
8.755 0.302618 5.54968e-05 0.643213 0.300294 1.68228e-06 0.643092 0.00232446 5.38145e-05 0.000120688
8.756 0.302621 5.55329e-05 0.643227 0.300293 1.67864e-06 0.643107 0.00232742 5.38542e-05 0.000119688
8.757 0.302619 5.28097e-05 0.643244 0.300293 1.675e-06 0.643122 0.00232696 5.11347e-05 0.000121719
8.758 0.302622 5.32868e-05 0.643261 0.300292 1.67137e-06 0.643137 0.00232965 5.16154e-05 0.000123484
8.759 0.302623 5.40611e-05 0.643274 0.300291 1.66774e-06 0.643152 0.00233172 5.23934e-05 0.000122082
8.76 0.302621 5.42767e-05 0.643293 0.300291 1.66412e-06 0.643167 0.00233071 5.26126e-05 0.000126265
8.761 0.302621 5.31684e-05 0.643309 0.30029 1.6605e-06 0.643182 0.00233059 5.15079e-05 0.000126841
8.762 0.302622 5.27952e-05 0.643324 0.300289 1.65689e-06 0.643197 0.00233217 5.11383e-05 0.000127451
8.763 0.302621 5.40118e-05 0.643341 0.300289 1.65328e-06 0.643212 0.00233248 5.23585e-05 0.000129828
8.764 0.302619 5.37578e-05 0.643358 0.300288 1.64968e-06 0.643226 0.00233115 5.21081e-05 0.00013191
8.765 0.302621 5.51869e-05 0.64337 0.300287 1.64608e-06 0.643241 0.00233306 5.35408e-05 0.00012929
8.766 0.302621 5.47358e-05 0.643386 0.300287 1.64248e-06 0.643256 0.00233393 5.30933e-05 0.000129859
8.767 0.302618 5.24852e-05 0.643406 0.300286 1.63889e-06 0.643271 0.00233189 5.08463e-05 0.000135801
8.768 0.302617 5.62582e-05 0.643423 0.300286 1.63531e-06 0.643285 0.00233148 5.46229e-05 0.000138116
8.769 0.302615 5.42519e-05 0.643441 0.300285 1.63173e-06 0.6433 0.00232956 5.26201e-05 0.000141225
8.77 0.302612 5.45441e-05 0.643461 0.300284 1.62815e-06 0.643315 0.00232792 5.2916e-05 0.000145817
8.771 0.302612 5.49811e-05 0.643476 0.300284 1.62458e-06 0.643329 0.0023279 5.33565e-05 0.000146526
8.772 0.30261 5.54611e-05 0.643496 0.300283 1.62101e-06 0.643344 0.00232721 5.38401e-05 0.00015175
8.773 0.302609 5.37258e-05 0.643513 0.300282 1.61745e-06 0.643359 0.00232607 5.21083e-05 0.000154654
8.774 0.302606 5.42981e-05 0.643534 0.300282 1.61389e-06 0.643373 0.00232411 5.26842e-05 0.000160585
8.775 0.302604 5.19366e-05 0.643555 0.300281 1.61034e-06 0.643388 0.00232232 5.03263e-05 0.000167256
8.776 0.302603 5.30297e-05 0.643572 0.300281 1.60679e-06 0.643402 0.00232284 5.14229e-05 0.000169953
8.777 0.302601 5.49568e-05 0.643593 0.30028 1.60325e-06 0.643417 0.00232096 5.33536e-05 0.000176139
8.778 0.3026 5.21502e-05 0.643612 0.300279 1.59971e-06 0.643432 0.00232046 5.05505e-05 0.000180845
8.779 0.302598 5.33869e-05 0.643633 0.300279 1.59617e-06 0.643446 0.00231909 5.17907e-05 0.000187211
8.78 0.302597 5.36532e-05 0.643648 0.300278 1.59264e-06 0.643461 0.0023191 5.20606e-05 0.000187974
8.781 0.3026 5.23014e-05 0.643664 0.300278 1.58912e-06 0.643475 0.00232258 5.07122e-05 0.00018926
8.782 0.302599 5.35708e-05 0.643683 0.300277 1.58559e-06 0.643489 0.00232199 5.19852e-05 0.000193383
8.783 0.302599 5.44071e-05 0.643702 0.300276 1.58208e-06 0.643504 0.00232228 5.28251e-05 0.00019811
8.784 0.302598 5.33562e-05 0.643719 0.300276 1.57856e-06 0.643518 0.00232236 5.17777e-05 0.000201018
8.785 0.302599 5.56827e-05 0.643733 0.300275 1.57506e-06 0.643533 0.00232396 5.41077e-05 0.000200283
8.786 0.302599 5.42059e-05 0.643749 0.300274 1.57155e-06 0.643547 0.00232493 5.26344e-05 0.000201905
8.787 0.302599 5.56576e-05 0.643765 0.300274 1.56806e-06 0.643561 0.00232525 5.40895e-05 0.000203138
8.788 0.302601 5.43717e-05 0.643779 0.300273 1.56456e-06 0.643576 0.00232748 5.28071e-05 0.00020348
8.789 0.302602 5.30659e-05 0.643793 0.300273 1.56107e-06 0.64359 0.00232977 5.15048e-05 0.000202484
8.79 0.302601 5.28715e-05 0.643812 0.300272 1.55759e-06 0.643604 0.00232932 5.13139e-05 0.000207454
8.791 0.302601 5.2711e-05 0.643826 0.300271 1.55411e-06 0.643619 0.00232963 5.11569e-05 0.000207354
8.792 0.3026 5.31489e-05 0.643841 0.300271 1.55063e-06 0.643633 0.0023293 5.15983e-05 0.000207676
8.793 0.302599 5.46329e-05 0.643859 0.30027 1.54716e-06 0.643647 0.00232896 5.30857e-05 0.000211635
8.794 0.302599 5.36342e-05 0.643873 0.30027 1.54369e-06 0.643662 0.00232966 5.20906e-05 0.000211843
8.795 0.302597 5.51684e-05 0.643889 0.300269 1.54023e-06 0.643676 0.00232761 5.36282e-05 0.000213543
8.796 0.302594 5.23463e-05 0.643907 0.300268 1.53677e-06 0.64369 0.00232576 5.08096e-05 0.000217281
8.797 0.302591 5.6025e-05 0.643926 0.300268 1.53332e-06 0.643704 0.00232354 5.44917e-05 0.000221658
8.798 0.302588 5.59065e-05 0.643946 0.300267 1.52987e-06 0.643718 0.00232116 5.43767e-05 0.000227843
8.799 0.302589 5.5129e-05 0.643963 0.300267 1.52643e-06 0.643732 0.00232214 5.36026e-05 0.000230693
8.8 0.302588 5.31062e-05 0.643979 0.300266 1.52299e-06 0.643747 0.00232197 5.15832e-05 0.000232954
8.801 0.302585 5.6376e-05 0.643997 0.300265 1.51955e-06 0.643761 0.00231972 5.48564e-05 0.000236605
8.802 0.302583 5.47906e-05 0.644017 0.300265 1.51612e-06 0.643775 0.00231826 5.32745e-05 0.000242664
8.803 0.302582 5.3451e-05 0.644035 0.300264 1.5127e-06 0.643789 0.00231816 5.19383e-05 0.000245919
8.804 0.302582 5.36016e-05 0.644051 0.300264 1.50928e-06 0.643803 0.00231817 5.20923e-05 0.000248346
8.805 0.30258 5.46433e-05 0.64407 0.300263 1.50586e-06 0.643817 0.00231718 5.31375e-05 0.000253411
8.806 0.302579 5.42956e-05 0.644086 0.300262 1.50245e-06 0.643831 0.0023169 5.27931e-05 0.000255186
8.807 0.302582 5.18577e-05 0.644099 0.300262 1.49904e-06 0.643845 0.00231986 5.03586e-05 0.00025444
8.808 0.30258 5.57216e-05 0.644118 0.300261 1.49564e-06 0.643859 0.00231895 5.42259e-05 0.00025922
8.809 0.302581 5.43012e-05 0.644135 0.300261 1.49224e-06 0.643873 0.00232066 5.2809e-05 0.000262146
8.81 0.30258 5.1777e-05 0.644149 0.30026 1.48884e-06 0.643887 0.00232009 5.02882e-05 0.000262218
8.811 0.30258 5.22619e-05 0.644164 0.300259 1.48545e-06 0.643901 0.00232011 5.07765e-05 0.000263798
8.812 0.30258 5.19729e-05 0.644179 0.300259 1.48207e-06 0.643915 0.00232164 5.04909e-05 0.000264255
8.813 0.302579 5.42913e-05 0.644194 0.300258 1.47869e-06 0.643928 0.00232112 5.28126e-05 0.000265641
8.814 0.30258 5.43738e-05 0.644209 0.300258 1.47531e-06 0.643942 0.00232256 5.28985e-05 0.000266307
8.815 0.302578 5.34085e-05 0.644226 0.300257 1.47194e-06 0.643956 0.00232083 5.19365e-05 0.000270195
8.816 0.302577 5.46081e-05 0.644243 0.300256 1.46857e-06 0.64397 0.00232026 5.31395e-05 0.000273322
8.817 0.302574 5.20663e-05 0.644256 0.300256 1.46521e-06 0.643984 0.00231854 5.06011e-05 0.00027207
8.818 0.302574 5.60922e-05 0.644272 0.300255 1.46185e-06 0.643998 0.00231881 5.46303e-05 0.000274603
8.819 0.302572 5.50578e-05 0.644291 0.300255 1.4585e-06 0.644011 0.00231752 5.35993e-05 0.000279304
8.82 0.30257 5.08774e-05 0.644304 0.300254 1.45515e-06 0.644025 0.00231627 4.94223e-05 0.000278781
8.821 0.302567 5.40814e-05 0.644324 0.300254 1.45181e-06 0.644039 0.00231343 5.26296e-05 0.00028482
8.822 0.302566 5.26152e-05 0.644339 0.300253 1.44847e-06 0.644053 0.00231275 5.11667e-05 0.000286872
8.823 0.302566 5.50142e-05 0.644352 0.300252 1.44513e-06 0.644066 0.00231399 5.3569e-05 0.000285976
8.824 0.302564 5.70731e-05 0.644368 0.300252 1.4418e-06 0.64408 0.00231179 5.56313e-05 0.000287672
8.825 0.302564 5.54185e-05 0.644381 0.300251 1.43848e-06 0.644094 0.00231312 5.398e-05 0.000287939
8.826 0.302564 5.36068e-05 0.644395 0.300251 1.43515e-06 0.644107 0.00231289 5.21717e-05 0.000288175
8.827 0.302564 5.77445e-05 0.644409 0.30025 1.43184e-06 0.644121 0.00231363 5.63126e-05 0.000288672
8.828 0.302564 5.27646e-05 0.644423 0.300249 1.42852e-06 0.644134 0.00231457 5.1336e-05 0.000288141
8.829 0.302565 5.47408e-05 0.644437 0.300249 1.42522e-06 0.644148 0.00231567 5.33156e-05 0.000289197
8.83 0.302563 5.17456e-05 0.644451 0.300248 1.42191e-06 0.644162 0.00231445 5.03236e-05 0.000289332
8.831 0.302564 5.31645e-05 0.644463 0.300248 1.41861e-06 0.644175 0.00231613 5.17458e-05 0.000288255
8.832 0.302563 5.40532e-05 0.644477 0.300247 1.41532e-06 0.644189 0.0023158 5.26378e-05 0.000288314
8.833 0.302561 5.17485e-05 0.644489 0.300247 1.41203e-06 0.644202 0.00231403 5.03365e-05 0.000286656
8.834 0.30256 5.1867e-05 0.644499 0.300246 1.40874e-06 0.644216 0.00231365 5.04582e-05 0.000283443
8.835 0.302558 5.06457e-05 0.644513 0.300245 1.40546e-06 0.644229 0.00231305 4.92403e-05 0.000284051
8.836 0.302559 5.25194e-05 0.644523 0.300245 1.40218e-06 0.644243 0.00231444 5.11172e-05 0.000280843
8.837 0.302556 5.17907e-05 0.644536 0.300244 1.39891e-06 0.644256 0.00231132 5.03917e-05 0.000280018
8.838 0.302555 5.32292e-05 0.644547 0.300244 1.39565e-06 0.644269 0.00231136 5.18336e-05 0.000277634
8.839 0.302554 5.0898e-05 0.644561 0.300243 1.39238e-06 0.644283 0.00231059 4.95057e-05 0.000278564
